指数代码,指数名称,发布日期,收盘指数,成交量,涨跌幅,换手率,市盈率,市净率,均价,成交额占比,流通市值,平均流通市值,股息率
801055,工业金属,2026-01-30,4270.68,81.06,-8.36,9.3,26.59,4.04,20.36,5.42,17758.47,295.97,1.24
801072,通用设备,2026-01-30,8121.16,46.51,-0.18,8.87,61.76,4.0,34.07,3.14,9382.21,43.24,0.55
801102,通信设备,2026-01-30,7368.54,26.73,4.32,8.41,66.13,8.22,65.47,5.94,18584.55,218.64,0.37
801018,动物保健Ⅱ,2026-01-30,5547.68,1.9,-0.57,4.7,51.63,2.56,15.3,0.1,476.28,43.3,0.78
801033,化学原料,2026-01-30,3749.51,26.69,-0.36,7.47,32.23,1.96,13.37,1.17,3912.15,68.63,1.58
801032,化学纤维,2026-01-30,5382.67,8.2,-1.31,6.58,44.29,2.16,15.94,0.28,1171.36,43.38,0.78
801019,农业综合Ⅱ,2026-01-30,1518.25,1.06,0.72,9.77,49.83,1.74,5.78,0.02,63.27,31.64,2.76
801016,种植业,2026-01-30,3064.53,22.15,3.61,20.94,62.76,3.15,10.12,0.8,953.77,47.69,0.95
801036,塑料,2026-01-30,4846.86,12.19,1.14,6.41,59.33,3.32,29.46,0.85,3246.95,45.1,0.51
801017,养殖业,2026-01-30,3035.29,11.19,0.06,4.43,15.89,2.5,13.39,0.5,3078.29,133.84,2.4
801014,饲料,2026-01-30,4476.34,9.08,0.41,9.21,23.29,2.53,18.32,0.23,1069.8,62.93,1.33
801034,化学制品,2026-01-30,7507.3,37.9,-0.33,8.1,32.23,2.62,24.12,2.38,9379.76,55.18,0.96
801012,农产品加工,2026-01-30,2586.68,6.0,0.63,8.31,39.16,2.33,14.28,0.26,862.72,39.21,0.98
801011,林业Ⅱ,2026-01-30,2447.76,3.08,-1.45,16.1,4551.98,8.15,12.46,0.13,198.16,49.54,0.01
801038,农化制品,2026-01-30,6367.99,24.25,-1.04,6.99,28.52,2.57,19.46,1.31,5254.31,90.59,1.24
801037,橡胶,2026-01-30,5489.71,2.81,2.07,6.37,62.76,3.05,24.42,0.2,593.01,34.88,0.64
801015,渔业,2026-01-30,917.91,5.5,3.35,19.92,157.28,2.69,6.98,0.1,132.89,22.15,0.13
801994,教育,2026-02-02,2364.1,4.81,-1.92,4.85,101.33,4.57,13.35,0.14,607.07,37.94,0.37
801992,航运港口,2026-02-02,3097.35,19.8,-2.86,4.69,11.84,1.23,8.0,0.54,2582.68,75.96,4.32
801962,油服工程,2026-02-02,2774.21,11.76,-7.93,10.65,27.31,1.89,11.6,0.38,739.41,56.88,1.41
801995,电视广播Ⅱ,2026-02-02,1320.1,6.96,-1.84,5.97,68.42,1.39,13.25,0.23,852.16,60.87,1.13
801991,航空机场,2026-02-02,3126.39,11.13,-0.81,2.85,63.61,2.88,15.6,0.26,2209.0,184.08,0.68
801993,旅游及景区,2026-02-02,2567.67,6.84,-1.34,8.1,58.83,3.29,20.89,0.31,830.75,34.61,0.94
801963,炼化及贸易,2026-02-02,3199.66,18.81,-5.05,4.13,24.45,1.42,12.53,0.77,4101.43,136.71,2.55
801741,航天装备Ⅱ,2026-02-02,37301.24,4.56,-0.29,11.51,599.19,6.71,51.19,0.77,1542.43,192.8,0.1
801972,环保设备Ⅱ,2026-02-02,2041.36,3.07,-2.91,4.74,44.45,2.22,16.87,0.17,768.3,28.46,1.05
801971,环境治理,2026-02-02,2016.58,20.05,-1.72,4.92,27.77,1.64,15.61,0.74,3278.83,30.93,1.22
801983,医疗美容,2026-02-02,1401.41,0.28,2.21,2.8,44.73,4.59,63.8,0.06,298.64,99.55,2.22
801982,化妆品,2026-02-02,7126.59,1.73,-1.73,6.39,37.62,3.16,25.16,0.12,515.68,36.83,1.22
801785,农商行Ⅱ,2026-02-02,780.9,4.68,-1.77,1.74,5.87,0.56,5.3,0.11,1491.28,149.13,4.94
801961,油气开采Ⅱ,2026-02-02,2839.16,2.3,-5.55,2.16,15.45,1.78,12.58,0.16,1045.48,261.37,2.36
801206,互联网电商,2026-02-02,12141.22,3.2,-1.72,3.5,42.44,2.94,22.16,0.19,728.78,40.49,0.52
801951,煤炭开采,2026-02-02,3134.89,27.05,-5.48,5.6,16.83,1.3,9.98,0.78,4096.03,136.53,3.39
801881,摩托车及其他,2026-02-02,3468.27,1.23,-2.38,1.95,32.32,3.56,47.01,0.13,1060.7,70.71,1.49
801154,医药商业,2026-02-02,5323.92,5.48,-2.04,4.56,20.95,1.43,15.73,0.25,1330.38,41.57,1.87
801784,城商行Ⅱ,2026-02-02,998.82,12.43,-0.28,1.87,5.55,0.51,9.28,0.44,5888.23,346.37,4.36
801783,股份制银行Ⅱ,2026-02-02,4228.95,17.52,0.28,1.82,5.62,0.46,11.34,0.69,9977.13,1108.57,5.15
801782,国有大型银行Ⅱ,2026-02-02,1848.57,20.09,0.82,1.9,7.15,0.59,6.68,0.58,7039.89,1173.32,3.79
801767,数字媒体,2026-02-02,2142.11,3.45,-1.07,10.18,113.8,3.66,26.37,0.4,738.34,52.74,0.44
801766,影视院线,2026-02-02,1502.27,15.9,-0.21,11.97,100.5,3.67,13.36,0.74,1292.48,68.03,0.22
801765,广告营销,2026-02-02,3811.45,37.06,-2.01,14.73,63.11,6.06,17.59,2.49,2925.84,108.36,1.31
801764,游戏Ⅱ,2026-02-02,3860.53,15.05,-3.19,5.77,42.33,4.38,34.52,1.11,4445.52,170.98,0.74
801745,军工电子Ⅱ,2026-02-02,7227.96,14.23,-1.7,7.34,135.52,5.03,43.88,1.73,5748.34,91.24,0.28
801744,航海装备Ⅱ,2026-02-02,3013.38,3.87,-1.41,4.5,40.1,2.05,22.74,0.37,2238.69,248.74,0.26
801743,地面兵装Ⅱ,2026-02-02,19823.74,2.48,-2.75,5.3,141.53,3.85,32.58,0.19,843.32,70.28,0.19
801191,多元金融,2026-02-02,1320.16,9.56,-2.16,3.71,30.94,1.46,10.69,0.34,1773.8,65.7,1.4
801742,航空装备Ⅱ,2026-02-02,11105.04,8.74,-2.13,4.85,90.19,4.19,38.67,1.24,5852.88,127.24,0.38
801981,个护用品,2026-02-02,1545.79,1.17,-1.7,6.11,33.84,2.42,24.2,0.09,307.91,25.66,1.4
801183,房地产服务,2026-02-02,975.69,4.54,-3.05,7.1,42.29,1.75,9.56,0.09,275.37,25.03,0.71
801737,电池,2026-02-02,22765.0,18.65,-1.47,4.38,35.55,3.6,40.31,2.63,18342.19,193.08,0.68
801738,电网设备,2026-02-02,6333.86,51.53,2.06,10.02,37.0,3.37,22.45,3.79,9641.17,78.38,0.98
801223,通信服务,2026-02-02,2387.37,21.11,-2.09,5.47,27.44,1.97,22.77,1.43,4120.35,105.65,2.1
801218,专业服务,2026-02-02,6407.92,3.76,-1.62,5.77,30.02,2.77,24.69,0.24,985.39,32.85,1.09
801733,其他电源设备Ⅱ,2026-02-02,40871.12,5.58,-2.28,3.72,67.99,3.58,49.38,0.69,2923.6,100.81,0.39
801731,电机Ⅱ,2026-02-02,15986.24,3.36,-1.6,4.71,66.06,4.22,32.34,0.34,1461.77,58.47,0.51
801726,工程咨询服务Ⅱ,2026-02-02,2202.67,4.51,-3.34,6.1,37.21,1.95,20.0,0.26,977.96,23.85,0.86
801723,基础建设,2026-02-02,2302.7,27.69,-2.45,4.68,10.04,0.64,9.94,0.73,3122.57,69.39,2.4
801724,专业工程,2026-02-02,2119.76,15.99,-3.6,6.53,22.33,1.32,21.79,0.68,1941.06,49.77,1.57
801216,体育Ⅱ,2026-02-02,1956.4,0.62,-0.38,7.6,636.22,3.73,12.65,0.03,85.19,42.6,0.16
801722,装修装饰Ⅱ,2026-02-02,4578.4,3.89,-1.05,3.84,82.11,2.42,11.71,0.16,579.91,25.21,0.73
801713,装修建材,2026-02-02,5724.04,6.48,-4.3,5.05,44.19,2.25,17.36,0.33,1568.07,44.8,3.51
801712,玻璃玻纤,2026-02-02,12833.15,8.93,-4.15,8.47,38.54,2.41,14.17,0.51,1294.99,86.33,0.94
801711,水泥,2026-02-02,5122.22,6.44,-3.55,4.78,20.58,0.84,9.67,0.25,1300.06,61.91,2.65
801231,综合Ⅱ,2026-02-02,4161.91,4.58,-3.46,4.65,58.81,2.6,9.28,0.17,833.99,55.6,0.24
801769,出版,2026-02-02,1733.7,6.38,-1.84,6.48,23.78,1.82,13.75,0.34,988.54,34.09,2.05
801207,旅游零售Ⅱ,2026-02-02,10427.93,0.33,-0.47,3.63,53.77,3.28,88.95,0.13,811.08,811.08,1.46
801181,房地产开发,2026-02-02,2547.02,46.57,-3.43,4.7,65.29,0.8,6.39,0.98,4870.33,54.72,0.71
801204,专业连锁Ⅱ,2026-02-02,4702.31,1.37,-0.95,4.86,74.66,3.44,15.19,0.08,339.57,48.51,1.07
801203,一般零售,2026-02-02,3571.19,20.62,-1.77,5.04,57.17,1.69,10.25,0.62,2522.09,43.48,1.09
801202,贸易Ⅱ,2026-02-02,5024.14,5.1,-4.86,8.44,30.91,1.65,9.01,0.16,480.65,36.97,1.52
801194,保险Ⅱ,2026-02-02,1499.15,3.26,-1.55,1.96,8.25,1.34,49.73,0.65,8858.07,1771.61,3.44
801193,证券Ⅱ,2026-02-02,6728.15,35.5,-1.33,2.65,17.3,1.35,11.77,1.84,16671.67,333.43,1.22
801179,铁路公路,2026-02-02,1586.93,11.15,-0.33,2.85,16.56,0.93,8.74,0.28,2157.44,65.38,3.05
801178,物流,2026-02-02,4582.01,8.43,-2.06,3.42,17.85,1.23,12.43,0.32,2728.57,58.05,2.2
801163,燃气Ⅱ,2026-02-02,3403.58,6.21,-2.48,5.68,25.07,2.11,13.75,0.27,1097.9,37.86,2.08
801161,电力,2026-02-02,3217.94,55.71,-1.07,4.47,19.28,1.58,8.46,1.63,9773.19,95.82,1.98
801736,风电设备,2026-02-02,2963.67,8.72,-1.86,6.1,49.32,2.3,37.01,0.8,2534.95,87.41,0.56
801155,中药Ⅱ,2026-02-02,6211.41,10.04,-1.14,2.61,26.51,2.23,17.72,0.51,4229.83,63.13,2.36
801156,医疗服务,2026-02-02,6665.67,9.29,-2.37,3.95,33.08,3.35,33.5,0.81,5320.83,104.33,0.93
801721,房屋建设Ⅱ,2026-02-02,3227.43,9.78,-2.43,5.38,7.16,0.52,10.11,0.18,849.16,106.15,3.25
801952,焦炭Ⅱ,2026-02-02,1450.18,8.45,-7.73,11.44,,1.46,4.13,0.16,311.38,44.48,0.39
801219,酒店餐饮,2026-02-02,1995.39,1.99,-1.77,6.66,46.07,2.02,14.26,0.09,341.7,37.97,1.13
801153,医疗器械,2026-02-02,6497.89,9.34,-2.08,3.76,39.59,2.74,36.1,0.86,6473.37,50.97,1.14
801117,其他家电Ⅱ,2026-02-02,714.41,0.43,-1.75,4.0,44.38,1.6,11.97,0.01,76.03,25.34,0.86
801011,林业Ⅱ,2026-02-02,2379.28,2.43,-2.8,12.69,4424.63,7.92,12.2,0.11,192.62,48.15,0.01
801044,普钢,2026-02-02,2496.15,38.01,-6.31,6.21,32.26,0.93,4.06,0.57,2013.02,87.52,1.08
801145,文娱用品,2026-02-02,1987.65,2.72,0.25,7.77,47.85,3.51,22.59,0.14,510.31,23.2,0.94
801143,造纸,2026-02-02,2446.17,6.75,-3.99,4.43,31.49,1.33,10.51,0.19,887.88,40.36,1.47
801142,家居用品,2026-02-02,2007.48,6.33,-2.37,5.34,28.86,2.31,22.96,0.38,1764.86,24.18,2.09
801141,包装印刷,2026-02-02,3154.16,8.56,-2.73,5.39,39.38,2.62,13.56,0.43,1386.89,33.83,1.34
801133,饰品,2026-02-02,1777.42,3.51,-5.26,5.79,33.86,2.48,14.36,0.15,550.26,36.68,2.11
801132,服装家纺,2026-02-02,1612.17,9.39,-1.37,5.09,29.95,1.89,14.23,0.36,1399.78,23.73,2.05
801129,调味发酵品Ⅱ,2026-02-02,6752.93,2.22,-0.36,2.91,28.1,3.5,17.86,0.12,1257.62,89.83,2.42
801128,休闲食品,2026-02-02,2040.09,2.75,-0.41,6.54,37.15,3.15,28.43,0.2,797.75,34.68,2.04
801127,饮料乳品,2026-02-02,7582.37,3.82,0.14,2.98,24.22,3.29,24.58,0.27,2678.1,103.0,4.6
801126,非白酒,2026-02-02,3984.07,3.26,0.9,6.29,28.49,2.9,17.13,0.18,802.58,50.16,2.17
801125,白酒Ⅱ,2026-02-02,44482.99,5.74,1.87,6.85,18.81,4.5,119.76,1.58,11929.5,596.47,3.8
801152,生物制品,2026-02-02,6082.33,5.32,-3.01,2.69,45.5,2.3,32.54,0.49,3656.5,71.7,1.05
801124,食品加工,2026-02-02,14198.03,3.73,-1.75,4.38,27.56,2.25,18.44,0.15,1077.29,43.09,2.66
801045,特钢Ⅱ,2026-02-02,4856.92,5.89,-5.95,6.29,22.87,1.68,17.67,0.2,825.03,68.75,2.02
801103,IT服务Ⅱ,2026-02-02,5906.8,37.42,-2.95,6.8,127.22,4.23,28.69,2.96,9398.14,78.98,0.29
801131,纺织制造,2026-02-02,1959.97,6.13,-2.2,6.44,24.57,1.82,14.65,0.22,816.94,26.35,2.22
801092,汽车服务,2026-02-02,523.84,1.6,-1.28,3.46,55.7,1.95,7.79,0.05,292.74,29.27,0.58
801115,照明设备Ⅱ,2026-02-02,4006.58,1.79,0.63,4.6,47.34,2.08,17.35,0.05,238.07,19.84,2.14
801735,光伏设备,2026-02-02,7119.88,31.15,-1.45,7.69,47.92,3.25,41.61,2.82,9528.78,148.89,0.72
801113,小家电,2026-02-02,5029.12,0.99,-0.4,2.76,25.35,3.11,29.87,0.1,839.45,41.97,1.29
801111,白色家电,2026-02-02,18661.67,1.98,-0.1,1.28,10.6,2.14,21.91,0.26,6336.62,633.66,6.31
801114,厨卫电器,2026-02-02,10083.18,0.92,-2.48,4.19,19.03,1.92,13.89,0.05,260.06,28.9,3.6
801102,通信设备,2026-02-02,7142.37,25.66,-3.07,8.08,64.11,7.97,63.54,7.35,18014.11,211.93,0.39
801101,计算机设备,2026-02-02,3056.53,12.16,-1.99,4.24,44.43,3.87,32.56,1.16,6859.33,81.66,1.18
801095,乘用车,2026-02-02,17000.53,4.67,-2.64,2.73,23.76,2.0,32.41,0.52,4234.67,529.33,1.47
801093,汽车零部件,2026-02-02,8617.76,42.17,-2.46,5.59,29.86,2.82,30.11,3.08,13379.98,56.46,1.33
801104,软件开发,2026-02-02,7530.81,25.81,-2.85,5.48,138.76,5.59,41.98,2.77,11567.1,87.63,0.29
801112,黑色家电,2026-02-02,2267.35,3.04,-2.99,3.76,28.15,2.6,22.61,0.15,957.08,95.71,1.09
801072,通用设备,2026-02-02,8013.6,44.19,-1.32,8.43,60.97,3.95,33.45,3.55,9257.95,42.66,0.56
801096,商用车,2026-02-02,9359.13,4.74,-2.43,3.75,33.68,3.72,14.45,0.25,1745.08,134.24,1.39
801151,化学制药,2026-02-02,12374.67,21.22,-3.02,3.66,44.12,3.29,24.7,1.47,10352.49,69.02,0.86
801084,光学光电子,2026-02-02,1732.78,32.24,-2.66,3.63,54.36,2.3,29.37,1.64,7121.3,77.41,0.62
801086,电子化学品Ⅱ,2026-02-02,8479.85,7.67,-4.06,7.84,80.83,4.78,48.33,0.79,2858.14,84.06,0.39
801012,农产品加工,2026-02-02,2473.87,4.23,-4.36,5.86,37.45,2.23,13.66,0.2,825.1,37.5,1.03
801085,消费电子,2026-02-02,9758.84,20.69,-2.1,5.42,38.02,4.52,41.37,3.11,12024.03,133.6,0.73
801083,元件,2026-02-02,13535.33,11.33,-1.45,5.5,56.76,6.29,46.96,2.21,9308.05,163.3,0.61
801082,其他电子Ⅱ,2026-02-02,16546.59,7.1,-3.94,8.38,84.13,6.15,42.2,0.93,2144.59,64.99,0.33
801081,半导体,2026-02-02,7748.9,31.73,-5.55,6.72,112.6,7.4,105.18,9.61,36761.03,216.24,0.15
801078,自动化设备,2026-02-02,18027.38,8.03,-1.88,4.38,66.1,5.29,48.77,1.41,6472.84,82.99,0.42
801077,工程机械,2026-02-02,24574.55,6.95,-2.37,2.58,21.62,2.35,28.23,0.42,4087.61,145.99,2.26
801056,能源金属,2026-02-02,21272.07,5.71,-4.93,6.53,50.05,3.07,50.19,1.02,4006.58,308.2,0.54
801055,工业金属,2026-02-02,3911.65,58.64,-8.41,6.73,24.35,3.7,19.02,4.25,16265.55,271.09,1.35
801054,小金属,2026-02-02,35782.38,13.89,-5.96,11.41,64.53,5.23,38.71,2.37,4613.85,192.24,0.48
801053,贵金属,2026-02-02,34491.98,3.47,-10.31,3.06,42.17,6.13,36.29,0.58,3732.27,339.3,0.66
801051,金属新材料,2026-02-02,9877.24,5.67,-4.49,6.77,62.05,4.19,36.8,0.53,1729.37,57.65,0.61
801074,专用设备,2026-02-02,12414.65,24.18,-2.35,4.93,43.32,3.45,27.54,1.97,7688.16,43.44,0.84
801076,轨交设备Ⅱ,2026-02-02,6064.54,6.65,-2.26,3.21,18.37,1.33,16.89,0.23,1551.22,50.04,2.86
801116,家电零部件Ⅱ,2026-02-02,8173.94,6.64,-0.32,7.08,45.85,4.5,22.03,0.82,2023.78,67.46,0.68
801014,饲料,2026-02-02,4338.97,7.47,-3.07,7.58,22.56,2.45,17.94,0.2,1036.97,61.0,1.37
801039,非金属材料Ⅱ,2026-02-02,4970.91,0.71,-4.19,6.27,39.36,3.48,35.81,0.11,367.15,52.45,0.5
801038,农化制品,2026-02-02,5921.34,22.3,-7.01,6.44,26.53,2.39,18.14,1.39,4870.31,83.97,1.33
801037,橡胶,2026-02-02,5254.9,2.26,-4.28,5.12,60.05,2.92,23.43,0.17,567.64,33.39,0.67
801036,塑料,2026-02-02,4676.67,9.66,-3.51,5.08,57.25,3.21,28.53,0.76,3133.84,43.53,0.53
801033,化学原料,2026-02-02,3470.51,25.24,-7.44,7.07,29.82,1.82,12.54,1.18,3621.04,63.53,1.71
801018,动物保健Ⅱ,2026-02-02,5226.01,2.1,-5.8,5.2,48.64,2.41,14.67,0.12,448.66,40.79,0.82
801019,农业综合Ⅱ,2026-02-02,1435.76,0.82,-5.43,7.51,47.13,1.64,5.46,0.02,59.83,29.92,2.91
801034,化学制品,2026-02-02,7130.4,35.06,-5.02,7.49,30.6,2.49,23.25,2.48,8901.35,52.36,1.01
801043,冶钢原料,2026-02-02,3757.19,5.86,-4.77,6.29,58.22,2.14,12.65,0.2,701.37,77.93,1.19
801017,养殖业,2026-02-02,2969.08,9.08,-2.18,3.6,15.54,2.44,13.13,0.38,3011.14,130.92,2.45
801016,种植业,2026-02-02,2868.69,17.38,-6.39,16.43,58.58,2.95,9.58,0.67,892.82,44.64,1.01
801015,渔业,2026-02-02,879.88,3.69,-4.14,13.36,150.76,2.58,6.74,0.08,127.38,21.23,0.13
801032,化学纤维,2026-02-02,5036.64,8.66,-6.43,6.95,41.41,2.02,15.32,0.33,1096.06,40.59,0.83
801995,电视广播Ⅱ,2026-02-03,1360.01,6.37,3.02,5.46,70.55,1.44,13.59,0.21,877.92,62.71,1.1
801992,航运港口,2026-02-03,3156.49,15.54,1.91,3.68,12.07,1.25,8.1,0.43,2631.99,77.41,4.24
801737,电池,2026-02-03,23105.42,16.16,1.5,3.79,36.06,3.65,41.72,2.43,18616.47,195.96,0.67
801741,航天装备Ⅱ,2026-02-03,39108.78,6.79,4.85,17.13,628.23,7.03,53.36,1.18,1617.17,202.15,0.1
801993,旅游及景区,2026-02-03,2581.02,4.8,0.52,5.69,59.13,3.31,21.07,0.23,835.06,34.79,0.94
801994,教育,2026-02-03,2430.56,4.56,2.81,4.59,104.18,4.7,13.7,0.13,624.14,39.01,0.36
801971,环境治理,2026-02-03,2052.01,16.61,1.76,4.08,28.26,1.67,15.96,0.66,3336.43,31.48,1.2
801983,医疗美容,2026-02-03,1456.73,0.24,3.95,2.39,46.5,4.78,66.49,0.06,310.43,103.48,2.13
801981,个护用品,2026-02-03,1564.8,0.97,1.23,5.05,34.28,2.46,24.58,0.07,311.7,25.97,1.38
801972,环保设备Ⅱ,2026-02-03,2077.37,2.58,1.76,3.99,45.21,2.26,17.27,0.14,781.86,28.96,1.04
801991,航空机场,2026-02-03,3190.94,10.58,2.06,2.7,64.92,2.94,15.84,0.26,2254.6,187.88,0.67
801738,电网设备,2026-02-03,6552.59,55.62,3.45,10.81,38.29,3.49,23.12,3.93,9974.11,81.09,0.95
801156,医疗服务,2026-02-03,6833.23,8.88,2.51,3.78,33.91,3.44,34.65,0.77,5454.58,106.95,0.91
801963,炼化及贸易,2026-02-03,3226.2,12.32,0.83,2.71,24.65,1.43,12.94,0.53,4135.45,137.85,2.53
801207,旅游零售Ⅱ,2026-02-03,10738.6,0.46,2.98,5.04,55.37,3.38,91.6,0.18,835.24,835.24,1.42
801961,油气开采Ⅱ,2026-02-03,2812.54,4.74,-0.94,4.45,15.31,1.76,12.52,0.15,1035.68,258.92,2.39
801952,焦炭Ⅱ,2026-02-03,1468.24,4.6,1.25,6.23,,1.48,4.19,0.09,315.26,45.04,0.38
801951,煤炭开采,2026-02-03,3144.76,16.92,0.32,3.51,16.88,1.31,10.06,0.47,4108.94,136.96,3.34
801881,摩托车及其他,2026-02-03,3529.77,0.93,1.77,1.47,32.85,3.62,48.32,0.1,1079.51,71.97,1.46
801785,农商行Ⅱ,2026-02-03,772.44,4.42,-1.08,1.65,5.8,0.55,5.25,0.1,1475.12,147.51,4.99
801783,股份制银行Ⅱ,2026-02-03,4214.0,11.89,-0.35,1.23,5.6,0.45,11.3,0.45,9941.87,1104.65,5.17
801782,国有大型银行Ⅱ,2026-02-03,1816.76,18.86,-1.72,1.78,7.02,0.58,6.57,0.54,6918.75,1153.12,3.86
801769,出版,2026-02-03,1763.32,5.57,1.71,5.66,24.21,1.86,13.93,0.32,1005.42,34.67,2.02
801767,数字媒体,2026-02-03,2220.52,3.98,3.66,11.74,118.08,3.8,27.08,0.46,765.37,54.67,0.43
801766,影视院线,2026-02-03,1534.32,12.65,2.13,9.53,102.64,3.75,13.7,0.63,1320.05,69.48,0.22
801765,广告营销,2026-02-03,3918.81,35.4,2.82,14.07,64.94,6.23,18.1,2.44,3008.26,111.42,1.28
801764,游戏Ⅱ,2026-02-03,3984.44,19.56,3.21,7.5,43.69,4.53,35.63,1.57,4588.21,176.47,0.72
801736,风电设备,2026-02-03,3102.26,10.31,4.68,7.21,51.75,2.41,37.97,0.99,2653.49,91.5,0.54
801194,保险Ⅱ,2026-02-03,1505.66,2.74,0.43,1.64,8.28,1.34,49.67,0.53,8896.56,1779.31,3.43
801218,专业服务,2026-02-03,6592.85,4.07,2.89,6.24,30.92,2.85,25.27,0.26,1013.82,33.79,1.05
801982,化妆品,2026-02-03,7228.16,1.47,1.43,5.44,38.15,3.21,25.61,0.11,523.1,37.36,1.2
801193,证券Ⅱ,2026-02-03,6717.03,27.92,-0.17,2.08,17.29,1.34,11.78,1.56,16670.45,333.41,1.22
801163,燃气Ⅱ,2026-02-03,3441.16,4.61,1.1,4.22,25.35,2.14,13.93,0.22,1110.02,38.28,2.06
801745,军工电子Ⅱ,2026-02-03,7520.32,17.55,4.04,9.05,141.26,5.24,45.36,2.2,5982.8,94.97,0.27
801011,林业Ⅱ,2026-02-03,2465.38,2.33,3.62,12.19,4584.76,8.21,12.48,0.11,199.59,49.9,0.01
801231,综合Ⅱ,2026-02-03,4396.24,4.04,5.63,4.1,62.12,2.75,9.6,0.2,880.94,58.73,0.23
801711,水泥,2026-02-03,5269.45,5.48,2.87,4.07,21.17,0.86,9.9,0.2,1337.42,63.69,2.58
801712,玻璃玻纤,2026-02-03,13364.16,10.31,4.14,9.78,40.04,2.51,14.79,0.59,1348.57,89.9,0.9
801713,装修建材,2026-02-03,5926.92,6.13,3.54,4.77,45.76,2.33,17.97,0.31,1623.64,46.39,3.39
801724,专业工程,2026-02-03,2181.83,13.13,2.93,5.36,22.98,1.36,22.48,0.6,1997.89,51.23,1.53
801721,房屋建设Ⅱ,2026-02-03,3291.56,10.35,1.99,5.69,7.3,0.53,10.29,0.18,866.04,108.25,3.18
801722,装修装饰Ⅱ,2026-02-03,4671.97,3.42,2.04,3.38,83.79,2.47,12.09,0.16,591.76,25.73,0.71
801723,基础建设,2026-02-03,2337.81,17.84,1.52,3.01,10.19,0.64,10.14,0.51,3170.18,70.45,2.36
801726,工程咨询服务Ⅱ,2026-02-03,2242.59,5.29,1.81,7.15,37.83,1.98,20.42,0.29,995.68,24.28,0.85
801731,电机Ⅱ,2026-02-03,16334.24,3.27,2.18,4.58,67.49,4.31,33.05,0.34,1493.59,59.74,0.5
801733,其他电源设备Ⅱ,2026-02-03,42181.2,7.07,3.21,4.72,70.17,3.7,51.07,0.8,3017.31,104.05,0.38
801216,体育Ⅱ,2026-02-03,1984.48,0.36,1.44,4.45,645.35,3.79,12.87,0.02,86.42,43.21,0.16
801784,城商行Ⅱ,2026-02-03,992.87,10.37,-0.6,1.56,5.52,0.51,9.23,0.36,5853.16,344.3,4.38
801219,酒店餐饮,2026-02-03,2016.36,1.55,1.05,5.18,46.55,2.04,14.39,0.07,345.29,38.37,1.11
801191,多元金融,2026-02-03,1346.94,7.66,2.03,2.97,31.56,1.49,10.94,0.32,1809.78,67.03,1.37
801154,医药商业,2026-02-03,5428.12,5.03,1.96,4.18,21.36,1.45,16.03,0.23,1356.42,42.39,1.83
801206,互联网电商,2026-02-03,12422.22,3.39,2.31,3.7,43.35,3.01,22.75,0.21,746.64,41.48,0.51
801204,专业连锁Ⅱ,2026-02-03,4777.36,1.15,1.6,4.07,76.01,3.5,15.43,0.07,344.99,49.28,1.05
801203,一般零售,2026-02-03,3601.21,17.6,0.84,4.3,57.66,1.7,10.43,0.65,2544.38,43.87,1.09
801202,贸易Ⅱ,2026-02-03,5152.21,3.71,2.55,6.15,31.7,1.69,9.21,0.13,492.9,37.92,1.48
801183,房地产服务,2026-02-03,991.51,4.86,1.62,7.61,42.98,1.78,9.74,0.09,279.84,25.44,0.7
801181,房地产开发,2026-02-03,2595.73,40.38,1.91,4.08,66.54,0.82,6.53,0.82,4963.46,55.77,0.69
801179,铁路公路,2026-02-03,1583.66,8.11,-0.21,2.08,16.53,0.93,8.77,0.2,2152.99,65.24,3.06
801178,物流,2026-02-03,4638.18,6.42,1.23,2.6,18.07,1.24,12.55,0.26,2762.02,58.77,2.16
801161,电力,2026-02-03,3237.98,46.1,0.62,3.7,19.4,1.59,8.56,1.36,9836.56,96.44,1.97
801743,地面兵装Ⅱ,2026-02-03,20323.98,2.84,2.52,6.07,145.16,3.95,33.19,0.2,864.6,72.05,0.18
801223,通信服务,2026-02-03,2430.5,17.46,1.81,4.52,27.93,2.0,23.35,1.39,4194.78,107.56,2.06
801744,航海装备Ⅱ,2026-02-03,3183.85,7.9,5.66,9.1,42.87,2.23,30.36,0.74,2441.35,244.13,0.23
801962,油服工程,2026-02-03,2779.77,16.3,0.2,14.77,27.37,1.9,11.72,0.46,740.89,56.99,1.41
801114,厨卫电器,2026-02-03,10264.91,0.86,1.8,3.92,19.37,1.96,14.14,0.04,264.75,29.42,3.53
801155,中药Ⅱ,2026-02-03,6263.24,7.51,0.83,1.95,26.73,2.25,17.86,0.39,4265.13,63.66,2.34
801012,农产品加工,2026-02-03,2484.67,2.99,0.44,4.15,37.61,2.24,13.74,0.14,828.7,37.67,1.02
801152,生物制品,2026-02-03,6168.01,3.87,1.41,1.95,46.13,2.33,33.05,0.36,3708.01,72.71,1.03
801735,光伏设备,2026-02-03,7551.96,37.67,6.07,9.3,50.83,3.45,45.12,3.71,10107.05,157.92,0.68
801151,化学制药,2026-02-03,12545.09,17.17,1.38,2.96,44.71,3.34,25.12,1.27,10498.14,69.99,0.85
801145,文娱用品,2026-02-03,2007.68,3.66,1.01,10.44,48.33,3.55,22.9,0.18,515.45,23.43,0.93
